Date,Country,Province,Confirmed,Infected,Fatal,Recovered
2020-02-18,China,Guangdong,1328,759,4,565
2020-02-18,China,Henan,1257,716,19,522
2020-02-18,China,Zhejiang,1172,637,0,535
2020-02-18,China,Hunan,1007,476,4,527
2020-02-18,China,Anhui,982,615,6,361
2020-02-18,China,Jiangxi,933,622,1,310
2020-02-18,China,Jiangsu,629,349,0,280
2020-02-18,China,Chongqing,555,296,5,254
2020-02-18,China,Shandong,543,329,3,211
2020-02-18,Others,Diamond Princess,542,542,0,0
2020-02-18,China,Sichuan,508,336,3,169
2020-02-18,China,Heilongjiang,464,342,11,111
2020-02-18,China,Beijing,387,261,4,122
2020-02-18,China,Shanghai,333,155,1,177
2020-02-18,China,Hebei,306,166,4,136
2020-02-18,China,Fujian,292,199,0,93
2020-02-18,China,Guangxi,242,171,2,69
2020-02-18,China,Shaanxi,240,151,0,89
2020-02-18,China,Yunnan,172,115,0,57
2020-02-18,China,Hainan,163,80,4,79
2020-02-18,China,Guizhou,146,78,2,66
2020-02-18,China,Shanxi,131,70,0,61
2020-02-18,China,Tianjin,128,77,3,48
2020-02-18,China,Liaoning,121,67,1,53
2020-02-18,China,Gansu,91,27,2,62
2020-02-18,China,Jilin,89,52,1,36
2020-02-18,Singapore,-,81,52,0,29
2020-02-18,China,Xinjiang,76,63,1,12
2020-02-18,Japan,-,74,60,1,13
2020-02-18,China,Inner Mongolia,73,65,0,8
2020-02-18,China,Ningxia,70,28,0,42
2020-02-18,Hong Kong,Hong Kong,62,59,1,2
2020-02-18,Thailand,-,35,20,0,15
2020-02-18,South Korea,-,31,19,0,12
2020-02-18,Malaysia,-,22,9,0,13
2020-02-18,Taiwan,Taiwan,22,19,1,2
2020-02-18,China,Qinghai,18,3,0,15
2020-02-18,Germany,-,16,4,0,12
2020-02-18,Vietnam,-,16,9,0,7
2020-02-18,France,-,12,7,1,4
2020-02-18,Macau,Macau,10,5,0,5
2020-02-18,UK,-,9,1,0,8
2020-02-18,United Arab Emirates,-,9,5,0,4
2020-02-18,Australia,Queensland,5,5,0,0
2020-02-18,Canada,British Columbia,5,5,0,0
2020-02-18,Australia,New South Wales,4,0,0,4
2020-02-18,Australia,Victoria,4,0,0,4
2020-02-18,India,-,3,0,0,3
2020-02-18,Italy,-,3,3,0,0
2020-02-18,Philippines,-,3,1,1,1
2020-02-18,Australia,South Australia,2,0,0,2
2020-02-18,Canada,"Toronto, ON",2,2,0,0
2020-02-18,Russia,-,2,0,0,2
2020-02-18,Spain,-,2,0,0,2
2020-02-18,US,"Chicago, IL",2,0,0,2
2020-02-18,US,"San Benito, CA",2,2,0,0
2020-02-18,US,"San Diego County, CA",2,2,0,0
2020-02-18,US,"Santa Clara, CA",2,2,0,0
2020-02-18,Belgium,-,1,0,0,1
2020-02-18,Cambodia,-,1,0,0,1
2020-02-18,Canada,"London, ON",1,0,0,1
2020-02-18,Egypt,-,1,1,0,0
2020-02-18,Finland,-,1,0,0,1
2020-02-18,China,Tibet,1,0,0,1
2020-02-18,Nepal,-,1,0,0,1
2020-02-18,Sri Lanka,-,1,0,0,1
2020-02-18,Sweden,-,1,1,0,0
2020-02-18,US,"Boston, MA",1,1,0,0
2020-02-18,US,"Los Angeles, CA",1,1,0,0
2020-02-18,US,"Madison, WI",1,1,0,0
2020-02-18,US,"Orange, CA",1,1,0,0
2020-02-18,US,"San Antonio, TX",1,1,0,0
2020-02-18,US,"Seattle, WA",1,0,0,1
2020-02-18,US,"Tempe, AZ",1,1,0,0
2020-02-19,China,Hubei,62031,49665,2029,10337
2020-02-19,China,Guangdong,1331,720,5,606
2020-02-19,China,Henan,1262,670,19,573
2020-02-19,China,Zhejiang,1174,570,0,604
2020-02-19,China,Hunan,1008,443,4,561
2020-02-19,China,Anhui,986,567,6,413
2020-02-19,China,Jiangxi,934,571,1,362
2020-02-19,China,Jiangsu,631,313,0,318
2020-02-19,Others,Diamond Princess,621,620,0,1
2020-02-19,China,Chongqing,560,281,5,274
2020-02-19,China,Shandong,544,310,3,231
2020-02-19,China,Sichuan,514,323,3,188
2020-02-19,China,Heilongjiang,470,338,12,120
2020-02-19,China,Beijing,393,244,4,145
2020-02-19,China,Shanghai,333,145,2,186
2020-02-19,China,Hebei,306,150,4,152
2020-02-19,China,Fujian,293,181,0,112
2020-02-19,China,Guangxi,244,156,2,86
2020-02-19,China,Shaanxi,242,140,0,102
2020-02-19,China,Yunnan,172,111,1,60
2020-02-19,China,Hainan,168,80,4,84
2020-02-19,China,Guizhou,146,74,2,70
2020-02-19,China,Shanxi,131,63,0,68
2020-02-19,China,Tianjin,130,73,3,54
2020-02-19,China,Liaoning,121,65,1,55
2020-02-19,China,Gansu,91,24,2,65
2020-02-19,China,Jilin,90,52,1,37
2020-02-19,Japan,-,84,65,1,18
2020-02-19,Singapore,-,84,50,0,34
2020-02-19,China,Xinjiang,76,55,1,20
2020-02-19,China,Inner Mongolia,75,65,0,10
2020-02-19,China,Ningxia,71,29,0,42
2020-02-19,Hong Kong,Hong Kong,63,56,2,5
2020-02-19,Thailand,-,35,20,0,15
2020-02-19,South Korea,-,31,19,0,12
2020-02-19,Taiwan,Taiwan,23,20,1,2
2020-02-19,Malaysia,-,22,7,0,15
2020-02-19,China,Qinghai,18,2,0,16
2020-02-19,Germany,-,16,4,0,12
2020-02-19,Vietnam,-,16,9,0,7
2020-02-19,France,-,12,7,1,4
2020-02-19,Macau,Macau,10,5,0,5
2020-02-19,UK,-,9,1,0,8
2020-02-19,United Arab Emirates,-,9,5,0,4
2020-02-19,Australia,Queensland,5,5,0,0
2020-02-19,Canada,British Columbia,5,5,0,0
2020-02-19,Australia,New South Wales,4,0,0,4
2020-02-19,Australia,Victoria,4,0,0,4
2020-02-19,India,-,3,0,0,3
2020-02-19,Italy,-,3,3,0,0
2020-02-19,Philippines,-,3,1,1,1
2020-02-19,Australia,South Australia,2,0,0,2
2020-02-19,Canada,"Toronto, ON",2,2,0,0
2020-02-19,Iran,-,2,0,2,0
2020-02-19,Russia,-,2,0,0,2
2020-02-19,Spain,-,2,0,0,2
2020-02-19,US,"Chicago, IL",2,0,0,2
2020-02-19,US,"San Benito, CA",2,2,0,0
2020-02-19,US,"San Diego County, CA",2,2,0,0
2020-02-19,US,"Santa Clara, CA",2,2,0,0
2020-02-19,Belgium,-,1,0,0,1
2020-02-19,Cambodia,-,1,0,0,1
2020-02-19,Canada,"London, ON",1,0,0,1
2020-02-19,Egypt,-,1,1,0,0
2020-02-19,Finland,-,1,0,0,1
2020-02-19,China,Tibet,1,0,0,1
2020-02-19,Nepal,-,1,0,0,1
2020-02-19,Sri Lanka,-,1,0,0,1
2020-02-19,Sweden,-,1,1,0,0
2020-02-19,US,"Boston, MA",1,1,0,0
2020-02-19,US,"Los Angeles, CA",1,1,0,0
2020-02-19,US,"Madison, WI",1,1,0,0
2020-02-19,US,"Orange, CA",1,1,0,0
2020-02-19,US,"San Antonio, TX",1,1,0,0
2020-02-19,US,"Seattle, WA",1,0,0,1
2020-02-19,US,"Tempe, AZ",1,1,0,0
2020-02-20,China,Hubei,62442,48510,2144,11788
2020-02-20,China,Guangdong,1332,685,5,642
2020-02-20,China,Henan,1265,609,19,637
2020-02-20,China,Zhejiang,1175,541,1,633
2020-02-20,China,Hunan,1010,372,4,634
2020-02-20,China,Anhui,987,507,6,474
2020-02-20,China,Jiangxi,934,500,1,433
2020-02-20,Others,Diamond Princess,634,631,2,1
2020-02-20,China,Jiangsu,631,275,0,356
2020-02-20,China,Chongqing,567,262,6,299
2020-02-20,China,Shandong,546,288,4,254
2020-02-20,China,Sichuan,520,300,3,217
2020-02-20,China,Heilongjiang,476,328,12,136
2020-02-20,China,Beijing,395,238,4,153
2020-02-20,China,Shanghai,334,133,2,199
2020-02-20,China,Hebei,307,133,5,169
2020-02-20,China,Fujian,293,166,1,126
2020-02-20,China,Guangxi,245,153,2,90
2020-02-20,China,Shaanxi,245,126,1,118
2020-02-20,China,Yunnan,174,93,2,79
2020-02-20,China,Hainan,168,78,4,86
2020-02-20,China,Guizhou,146,72,2,72
2020-02-20,China,Shanxi,132,56,0,76
2020-02-20,China,Tianjin,131,69,3,59
2020-02-20,China,Liaoning,121,61,1,59
2020-02-20,South Korea,-,104,87,1,16
2020-02-20,Japan,-,94,75,1,18
2020-02-20,China,Gansu,91,18,2,71
2020-02-20,China,Jilin,91,47,1,43
2020-02-20,Singapore,-,84,50,0,34
2020-02-20,China,Xinjiang,76,53,1,22
2020-02-20,China,Inner Mongolia,75,59,0,16
2020-02-20,China,Ningxia,71,27,0,44
2020-02-20,Hong Kong,Hong Kong,68,60,2,6
2020-02-20,Thailand,-,35,20,0,15
2020-02-20,Taiwan,Taiwan,24,21,1,2
2020-02-20,Malaysia,-,22,7,0,15
2020-02-20,China,Qinghai,18,2,0,16
2020-02-20,Germany,-,16,4,0,12
2020-02-20,Vietnam,-,16,9,0,7
2020-02-20,France,-,12,7,1,4
2020-02-20,Macau,Macau,10,4,0,6
2020-02-20,UK,-,9,1,0,8
2020-02-20,United Arab Emirates,-,9,5,0,4
2020-02-20,Australia,Queensland,5,5,0,0
2020-02-20,Canada,British Columbia,5,5,0,0
2020-02-20,Iran,-,5,3,2,0
2020-02-20,Australia,New South Wales,4,0,0,4
2020-02-20,Australia,Victoria,4,0,0,4
2020-02-20,India,-,3,0,0,3
2020-02-20,Italy,-,3,3,0,0
2020-02-20,Philippines,-,3,1,1,1
2020-02-20,Australia,South Australia,2,0,0,2
2020-02-20,Canada,"Toronto, ON",2,2,0,0
2020-02-20,Russia,-,2,0,0,2
2020-02-20,Spain,-,2,0,0,2
2020-02-20,US,"Chicago, IL",2,0,0,2
2020-02-20,US,"San Benito, CA",2,2,0,0
2020-02-20,US,"San Diego County, CA",2,2,0,0
2020-02-20,US,"Santa Clara, CA",2,2,0,0
2020-02-20,Belgium,-,1,0,0,1
2020-02-20,Cambodia,-,1,0,0,1
2020-02-20,Canada,"London, ON",1,0,0,1
2020-02-20,Egypt,-,1,1,0,0
2020-02-20,Finland,-,1,0,0,1
2020-02-20,China,Tibet,1,0,0,1
2020-02-20,Nepal,-,1,0,0,1
2020-02-20,Sri Lanka,-,1,0,0,1
2020-02-20,Sweden,-,1,1,0,0
2020-02-20,US,"Boston, MA",1,1,0,0
2020-02-20,US,"Los Angeles, CA",1,1,0,0
2020-02-20,US,"Madison, WI",1,1,0,0
2020-02-20,US,"Orange, CA",1,1,0,0
2020-02-20,US,"San Antonio, TX",1,1,0,0
2020-02-20,US,"Seattle, WA",1,0,0,1
2020-02-20,US,"Tempe, AZ",1,1,0,0
2020-02-21,China,Hubei,62662,48637,2144,11881
2020-02-21,China,Guangdong,1333,638,5,690
2020-02-21,China,Henan,1267,512,19,736
2020-02-21,China,Zhejiang,1203,523,1,679
2020-02-21,China,Hunan,1011,346,4,661
2020-02-21,China,Anhui,988,443,6,539
2020-02-21,China,Jiangxi,934,444,1,489
2020-02-21,China,Shandong,749,464,4,281
2020-02-21,Others,Diamond Princess,634,631,2,1
2020-02-21,China,Jiangsu,631,258,0,373
2020-02-21,China,Chongqing,572,250,6,316
2020-02-21,China,Sichuan,525,291,3,231
2020-02-21,China,Heilongjiang,479,292,12,175
2020-02-21,China,Beijing,396,223,4,169
2020-02-21,China,Shanghai,334,121,2,211
2020-02-21,China,Hebei,308,119,5,184
2020-02-21,China,Fujian,293,143,1,149
2020-02-21,China,Guangxi,246,147,2,97
2020-02-21,China,Shaanxi,245,110,1,134
2020-02-21,South Korea,-,204,186,2,16
2020-02-21,China,Yunnan,174,76,2,96
2020-02-21,China,Hainan,168,69,4,95
2020-02-21,China,Guizhou,146,67,2,77
2020-02-21,China,Shanxi,132,54,0,78
2020-02-21,China,Tianjin,132,67,3,62
2020-02-21,China,Liaoning,121,59,1,61
2020-02-21,Japan,-,105,82,1,22
2020-02-21,China,Gansu,91,13,2,76
2020-02-21,China,Jilin,91,45,1,45
2020-02-21,Singapore,-,85,48,0,37
2020-02-21,China,Xinjiang,76,51,1,24
2020-02-21,China,Inner Mongolia,75,58,0,17
2020-02-21,China,Ningxia,71,23,0,48
2020-02-21,Hong Kong,Hong Kong,68,61,2,5
2020-02-21,Thailand,-,35,18,0,17
2020-02-21,Taiwan,Taiwan,26,23,1,2
2020-02-21,Malaysia,-,22,7,0,15
2020-02-21,Italy,-,20,19,1,0
2020-02-21,Iran,-,18,14,4,0
2020-02-21,China,Qinghai,18,0,0,18
2020-02-21,Germany,-,16,2,0,14
2020-02-21,Vietnam,-,16,2,0,14
2020-02-21,France,-,12,7,1,4
2020-02-21,US,"Ashland, NE",11,11,0,0
2020-02-21,Macau,Macau,10,4,0,6
2020-02-21,UK,-,9,1,0,8
2020-02-21,United Arab Emirates,-,9,5,0,4
2020-02-21,Canada,British Columbia,6,6,0,0
2020-02-21,Australia,Queensland,5,4,0,1
2020-02-21,US,"Travis, CA",5,5,0,0
2020-02-21,Australia,From Diamond Princess,4,4,0,0
2020-02-21,Australia,New South Wales,4,0,0,4
2020-02-21,Australia,Victoria,4,0,0,4
2020-02-21,India,-,3,0,0,3
2020-02-21,Philippines,-,3,1,1,1
2020-02-21,Australia,South Australia,2,0,0,2
2020-02-21,Canada,"Toronto, ON",2,0,0,2
2020-02-21,Russia,-,2,0,0,2
2020-02-21,Spain,-,2,0,0,2
2020-02-21,US,"Chicago, IL",2,0,0,2
2020-02-21,US,"Lackland, TX",2,2,0,0
2020-02-21,US,"San Benito, CA",2,2,0,0
2020-02-21,US,"San Diego County, CA",2,1,0,1
2020-02-21,US,"Santa Clara, CA",2,1,0,1
2020-02-21,Belgium,-,1,0,0,1
2020-02-21,Cambodia,-,1,0,0,1
2020-02-21,Canada,"London, ON",1,0,0,1
2020-02-21,Egypt,-,1,1,0,0
2020-02-21,Finland,-,1,0,0,1
2020-02-21,Israel,From Diamond Princess,1,1,0,0
2020-02-21,Lebanon,None,1,1,0,0
2020-02-21,China,Tibet,1,0,0,1
2020-02-21,Nepal,-,1,0,0,1
2020-02-21,Sri Lanka,-,1,0,0,1
2020-02-21,Sweden,-,1,1,0,0
2020-02-21,US,"Boston, MA",1,1,0,0
2020-02-21,US,"Humboldt County, CA",1,1,0,0
2020-02-21,US,"Los Angeles, CA",1,1,0,0
2020-02-21,US,"Madison, WI",1,1,0,0
2020-02-21,US,"Orange, CA",1,1,0,0
2020-02-21,US,"Sacramento County, CA",1,1,0,0
2020-02-21,US,"San Antonio, TX",1,1,0,0
2020-02-21,US,"Seattle, WA",1,0,0,1
2020-02-21,US,"Tempe, AZ",1,1,0,0
2020-02-22,China,Hubei,64084,46439,2346,15299
2020-02-22,China,Guangdong,1339,606,5,728
2020-02-22,China,Henan,1270,421,19,830
2020-02-22,China,Zhejiang,1205,485,1,719
2020-02-22,China,Hunan,1013,317,4,692
2020-02-22,China,Anhui,989,386,6,597
2020-02-22,China,Jiangxi,934,378,1,555
2020-02-22,China,Shandong,750,444,4,302
2020-02-22,Others,Diamond Princess,634,631,2,1
2020-02-22,China,Jiangsu,631,230,0,401
2020-02-22,China,Chongqing,573,239,6,328
2020-02-22,China,Sichuan,526,273,3,250
2020-02-22,China,Heilongjiang,479,263,12,204
2020-02-22,South Korea,-,433,415,2,16
2020-02-22,China,Beijing,399,217,4,178
2020-02-22,China,Shanghai,335,105,3,227
2020-02-22,China,Hebei,309,100,6,203
2020-02-22,China,Fujian,293,130,1,162
2020-02-22,China,Guangxi,249,143,2,104
2020-02-22,China,Shaanxi,245,95,1,149
2020-02-22,China,Yunnan,174,65,2,107
2020-02-22,China,Hainan,168,60,4,104
2020-02-22,China,Guizhou,146,54,2,90
2020-02-22,China,Tianjin,135,67,3,65
2020-02-22,China,Shanxi,132,51,0,81
2020-02-22,Japan,-,122,99,1,22
2020-02-22,China,Liaoning,121,54,1,66
2020-02-22,China,Gansu,91,13,2,76
2020-02-22,China,Jilin,91,38,1,52
2020-02-22,Singapore,-,85,48,0,37
2020-02-22,China,Xinjiang,76,49,2,25
2020-02-22,China,Inner Mongolia,75,49,0,26
2020-02-22,China,Ningxia,71,23,0,48
2020-02-22,Hong Kong,Hong Kong,69,61,2,6
2020-02-22,Italy,-,62,59,2,1
2020-02-22,Thailand,-,35,18,0,17
2020-02-22,Iran,-,28,23,5,0
2020-02-22,Taiwan,Taiwan,26,23,1,2
2020-02-22,Malaysia,-,22,7,0,15
2020-02-22,China,Qinghai,18,0,0,18
2020-02-22,Germany,-,16,2,0,14
2020-02-22,Vietnam,-,16,2,0,14
2020-02-22,United Arab Emirates,-,13,9,0,4
2020-02-22,France,-,12,7,1,4
2020-02-22,US,"Omaha, NE (From Diamond Princess)",11,11,0,0
2020-02-22,Macau,Macau,10,4,0,6
2020-02-22,UK,-,9,1,0,8
2020-02-22,Australia,From Diamond Princess,7,7,0,0
2020-02-22,Canada,British Columbia,6,6,0,0
2020-02-22,Australia,Queensland,5,4,0,1
2020-02-22,US,"Travis, CA (From Diamond Princess)",5,5,0,0
2020-02-22,Australia,New South Wales,4,0,0,4
2020-02-22,Australia,Victoria,4,0,0,4
2020-02-22,India,-,3,0,0,3
2020-02-22,Philippines,-,3,1,1,1
2020-02-22,Australia,South Australia,2,0,0,2
2020-02-22,Canada,"Toronto, ON",2,0,0,2
2020-02-22,Russia,-,2,0,0,2
2020-02-22,Spain,-,2,0,0,2
2020-02-22,US,"Chicago, IL",2,0,0,2
2020-02-22,US,"Lackland, TX (From Diamond Princess)",2,2,0,0
2020-02-22,US,"San Benito, CA",2,2,0,0
2020-02-22,US,"San Diego County, CA",2,1,0,1
2020-02-22,US,"Santa Clara, CA",2,1,0,1
2020-02-22,Belgium,-,1,0,0,1
2020-02-22,Cambodia,-,1,0,0,1
2020-02-22,Canada,"London, ON",1,0,0,1
2020-02-22,Egypt,-,1,1,0,0
2020-02-22,Finland,-,1,0,0,1
2020-02-22,Israel,From Diamond Princess,1,1,0,0
2020-02-22,Lebanon,-,1,1,0,0
2020-02-22,China,Tibet,1,0,0,1
2020-02-22,Nepal,-,1,0,0,1
2020-02-22,Sri Lanka,-,1,0,0,1
2020-02-22,Sweden,-,1,1,0,0
2020-02-22,US,"Boston, MA",1,1,0,0
2020-02-22,US,"Humboldt County, CA",1,1,0,0
2020-02-22,US,"Los Angeles, CA",1,1,0,0
2020-02-22,US,"Madison, WI",1,1,0,0
2020-02-22,US,"Orange, CA",1,1,0,0
2020-02-22,US,"Sacramento County, CA",1,1,0,0
2020-02-22,US,"San Antonio, TX",1,1,0,0
2020-02-22,US,"Seattle, WA",1,0,0,1
2020-02-22,US,"Tempe, AZ",1,1,0,0
2020-02-23,China,Hubei,64084,46395,2346,15343
2020-02-23,China,Guangdong,1342,581,6,755
2020-02-23,China,Henan,1271,384,19,868
2020-02-23,China,Zhejiang,1205,444,1,760
2020-02-23,China,Hunan,1016,298,4,714
2020-02-23,China,Anhui,989,346,6,637
2020-02-23,China,Jiangxi,934,320,1,613
2020-02-23,China,Shandong,754,429,4,321
2020-02-23,Others,Diamond Princess,691,688,3,0
2020-02-23,China,Jiangsu,631,213,0,418
2020-02-23,South Korea,-,602,578,6,18
2020-02-23,China,Chongqing,575,234,6,335
2020-02-23,China,Sichuan,526,262,3,261
2020-02-23,China,Heilongjiang,480,246,12,222
2020-02-23,China,Beijing,399,206,4,189
2020-02-23,China,Shanghai,335,83,3,249
2020-02-23,China,Hebei,311,86,6,219
2020-02-23,China,Fujian,293,122,1,170
2020-02-23,China,Guangxi,249,141,2,106
2020-02-23,China,Shaanxi,245,81,1,163
2020-02-23,China,Yunnan,174,57,2,115
2020-02-23,China,Hainan,168,57,5,106
2020-02-23,Italy,-,155,150,3,2
2020-02-23,Japan,-,147,124,1,22
2020-02-23,China,Guizhou,146,42,2,102
2020-02-23,China,Tianjin,135,51,3,81
2020-02-23,China,Shanxi,132,44,0,88
2020-02-23,China,Liaoning,121,47,1,73
2020-02-23,China,Gansu,91,11,2,78
2020-02-23,China,Jilin,91,36,1,54
2020-02-23,Singapore,-,89,38,0,51
2020-02-23,China,Xinjiang,76,46,2,28
2020-02-23,China,Inner Mongolia,75,48,0,27
2020-02-23,Hong Kong,Hong Kong,74,61,2,11
2020-02-23,China,Ningxia,71,15,0,56
2020-02-23,Iran,-,43,35,8,0
2020-02-23,Thailand,-,35,14,0,21
2020-02-23,Taiwan,Taiwan,28,25,1,2
2020-02-23,Malaysia,-,22,7,0,15
2020-02-23,China,Qinghai,18,0,0,18
2020-02-23,Germany,-,16,2,0,14
2020-02-23,Vietnam,-,16,2,0,14
2020-02-23,United Arab Emirates,-,13,9,0,4
2020-02-23,France,-,12,7,1,4
2020-02-23,US,"Omaha, NE (From Diamond Princess)",11,11,0,0
2020-02-23,Macau,Macau,10,4,0,6
2020-02-23,UK,-,9,1,0,8
2020-02-23,Australia,From Diamond Princess,7,7,0,0
2020-02-23,Canada,British Columbia,6,6,0,0
2020-02-23,Australia,Queensland,5,4,0,1
2020-02-23,US,"Travis, CA (From Diamond Princess)",5,5,0,0
2020-02-23,Australia,New South Wales,4,0,0,4
2020-02-23,Australia,Victoria,4,0,0,4
2020-02-23,India,-,3,0,0,3
2020-02-23,Philippines,-,3,1,1,1
2020-02-23,Australia,South Australia,2,0,0,2
2020-02-23,Canada,"Toronto, ON",2,0,0,2
2020-02-23,Russia,-,2,0,0,2
2020-02-23,Spain,-,2,0,0,2
2020-02-23,US,"Chicago, IL",2,0,0,2
2020-02-23,US,"Lackland, TX (From Diamond Princess)",2,2,0,0
2020-02-23,US,"San Benito, CA",2,2,0,0
2020-02-23,US,"San Diego County, CA",2,1,0,1
2020-02-23,US,"Santa Clara, CA",2,1,0,1
2020-02-23,Belgium,-,1,0,0,1
2020-02-23,Cambodia,-,1,0,0,1
2020-02-23,Canada,"London, ON",1,0,0,1
2020-02-23,Egypt,-,1,1,0,0
2020-02-23,Finland,-,1,0,0,1
2020-02-23,Israel,From Diamond Princess,1,1,0,0
2020-02-23,Lebanon,-,1,1,0,0
2020-02-23,China,Tibet,1,0,0,1
2020-02-23,Nepal,-,1,0,0,1
2020-02-23,Sri Lanka,-,1,0,0,1
2020-02-23,Sweden,-,1,1,0,0
2020-02-23,US,"Boston, MA",1,1,0,0
2020-02-23,US,"Humboldt County, CA",1,1,0,0
2020-02-23,US,"Los Angeles, CA",1,1,0,0
2020-02-23,US,"Madison, WI",1,1,0,0
2020-02-23,US,"Orange, CA",1,1,0,0
2020-02-23,US,"Sacramento County, CA",1,1,0,0
2020-02-23,US,"San Antonio, TX",1,1,0,0
2020-02-23,US,"Seattle, WA",1,0,0,1
2020-02-23,US,"Tempe, AZ",1,1,0,0
2020-02-23,Iraq,None,0,0,0,0
2020-02-24,China,Hubei,64287,45044,2495,16748
2020-02-24,China,Guangdong,1345,553,6,786
2020-02-24,China,Henan,1271,309,19,943
2020-02-24,China,Zhejiang,1205,422,1,782
2020-02-24,China,Hunan,1016,281,4,731
2020-02-24,China,Anhui,989,320,6,663
2020-02-24,China,Jiangxi,934,288,1,645
2020-02-24,South Korea,-,833,807,8,18
2020-02-24,China,Shandong,755,407,5,343
2020-02-24,Others,Diamond Princess,691,688,3,0
2020-02-24,China,Jiangsu,631,179,0,452
2020-02-24,China,Chongqing,576,221,6,349
2020-02-24,China,Sichuan,527,248,3,276
2020-02-24,China,Heilongjiang,480,241,12,227
2020-02-24,China,Beijing,399,197,4,198
2020-02-24,China,Shanghai,335,71,3,261
2020-02-24,China,Hebei,311,71,6,234
2020-02-24,China,Fujian,293,109,1,183
2020-02-24,China,Guangxi,251,137,2,112
2020-02-24,China,Shaanxi,245,71,1,173
2020-02-24,Italy,-,229,221,7,1
2020-02-24,China,Yunnan,174,48,2,124
2020-02-24,China,Hainan,168,47,5,116
2020-02-24,Japan,-,159,136,1,22
2020-02-24,China,Guizhou,146,42,2,102
2020-02-24,China,Tianjin,135,45,3,87
2020-02-24,China,Shanxi,133,39,0,94
2020-02-24,China,Liaoning,121,40,1,80
2020-02-24,China,Jilin,93,32,1,60
2020-02-24,China,Gansu,91,9,2,80
2020-02-24,Singapore,-,89,38,0,51
2020-02-24,Hong Kong,Hong Kong,79,58,2,19
2020-02-24,China,Xinjiang,76,44,2,30
2020-02-24,China,Inner Mongolia,75,41,0,34
2020-02-24,China,Ningxia,71,13,0,58
2020-02-24,Iran,-,61,49,12,0
2020-02-24,US,Unassigned Location (From Diamond Princess),36,36,0,0
2020-02-24,Thailand,-,35,14,0,21
2020-02-24,Taiwan,Taiwan,30,24,1,5
2020-02-24,Malaysia,-,22,4,0,18
2020-02-24,China,Qinghai,18,0,0,18
2020-02-24,Germany,-,16,2,0,14
2020-02-24,Vietnam,-,16,2,0,14
2020-02-24,UK,-,13,5,0,8
2020-02-24,United Arab Emirates,-,13,9,0,4
2020-02-24,France,-,12,7,1,4
2020-02-24,Macau,Macau,10,4,0,6
2020-02-24,Australia,From Diamond Princess,7,7,0,0
2020-02-24,Canada,British Columbia,6,6,0,0
2020-02-24,Australia,Queensland,5,4,0,1
2020-02-24,Australia,New South Wales,4,0,0,4
2020-02-24,Australia,Victoria,4,0,0,4
2020-02-24,Canada,"Toronto, ON",3,1,0,2
2020-02-24,India,-,3,0,0,3
2020-02-24,Philippines,-,3,1,1,1
2020-02-24,Australia,South Australia,2,0,0,2
2020-02-24,Oman,-,2,2,0,0
2020-02-24,Russia,-,2,0,0,2
2020-02-24,Spain,-,2,0,0,2
2020-02-24,US,"Chicago, IL",2,0,0,2
2020-02-24,US,"San Benito, CA",2,2,0,0
2020-02-24,US,"San Diego County, CA",2,1,0,1
2020-02-24,US,"Santa Clara, CA",2,1,0,1
2020-02-24,Afghanistan,-,1,1,0,0
2020-02-24,Bahrain,-,1,1,0,0
2020-02-24,Belgium,-,1,0,0,1
2020-02-24,Cambodia,-,1,0,0,1
2020-02-24,Canada,"London, ON",1,0,0,1
2020-02-24,Egypt,-,1,1,0,0
2020-02-24,Finland,-,1,0,0,1
2020-02-24,Iraq,-,1,1,0,0
2020-02-24,Israel,From Diamond Princess,1,1,0,0
2020-02-24,Kuwait,-,1,1,0,0
2020-02-24,Lebanon,-,1,1,0,0
2020-02-24,China,Tibet,1,0,0,1
2020-02-24,Nepal,-,1,0,0,1
2020-02-24,Sri Lanka,-,1,0,0,1
2020-02-24,Sweden,-,1,1,0,0
2020-02-24,US,"Boston, MA",1,1,0,0
2020-02-24,US,"Humboldt County, CA",1,1,0,0
2020-02-24,US,"Los Angeles, CA",1,1,0,0
2020-02-24,US,"Madison, WI",1,1,0,0
2020-02-24,US,"Orange, CA",1,1,0,0
2020-02-24,US,"Sacramento County, CA",1,1,0,0
2020-02-24,US,"San Antonio, TX",1,1,0,0
2020-02-24,US,"Seattle, WA",1,0,0,1
2020-02-24,US,"Tempe, AZ",1,1,0,0
2020-02-24,US,"Lackland, TX (From Diamond Princess)",0,0,0,0
2020-02-24,US,"Omaha, NE (From Diamond Princess)",0,0,0,0
2020-02-24,US,"Travis, CA (From Diamond Princess)",0,0,0,0
2020-02-25,China,Hubei,64786,43252,2563,18971
2020-02-25,China,Guangdong,1347,518,7,822
2020-02-25,China,Henan,1271,250,19,1002
2020-02-25,China,Zhejiang,1205,396,1,808
2020-02-25,China,Hunan,1016,244,4,768
2020-02-25,China,Anhui,989,271,6,712
2020-02-25,South Korea,-,977,945,10,22
2020-02-25,China,Jiangxi,934,250,1,683
2020-02-25,China,Shandong,756,395,6,355
2020-02-25,Others,Diamond Princess,691,688,3,0
2020-02-25,China,Jiangsu,631,173,0,458
2020-02-25,China,Chongqing,576,198,6,372
2020-02-25,China,Sichuan,529,237,3,289
2020-02-25,China,Heilongjiang,480,225,12,243
2020-02-25,China,Beijing,400,181,4,215
2020-02-25,China,Shanghai,336,65,3,268
